SUST.;ELEMENTOS;ACOES;PADRAO
9;3;3;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (GOLA DIREITA)
9;4;4;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (GOLA DIREITA) (ANTEROPOSTERIOR DIREITA)
8;5;5;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (GOLA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
8;5;5;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (GOLA DIREITA) (ANTEROPOSTERIOR DIREITA) (TENTATIVA DE PEGADA)
8;4;4;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (GOLA DIREITA) (TENTATIVA DE PEGADA)
9;2;3;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA DIREITA)
9;3;4;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA DIREITA) (ANTEROPOSTERIOR DIREITA)
8;4;5;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
8;4;5;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA DIREITA) (ANTEROPOSTERIOR DIREITA) (TENTATIVA DE PEGADA)
8;3;4;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA DIREITA) (TENTATIVA DE PEGADA)
9;2;2;(TENTATIVA DE PEGADA) (GOLA DIREITA)
9;3;3;(TENTATIVA DE PEGADA) (GOLA DIREITA) (ANTEROPOSTERIOR DIREITA)
8;4;4;(TENTATIVA DE PEGADA) (GOLA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
8;4;4;(TENTATIVA DE PEGADA) (GOLA DIREITA) (ANTEROPOSTERIOR DIREITA) (TENTATIVA DE PEGADA)
8;3;3;(TENTATIVA DE PEGADA) (GOLA DIREITA) (TENTATIVA DE PEGADA)
8;4;4;(TENTATIVA DE PEGADA) (GOLA DIREITA) (TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA)
8;2;2;(TENTATIVA DE PEGADA) (GOLA DIREITA E MANGA ESQUERDA)
8;3;3;(TENTATIVA DE PEGADA) (GOLA DIREITA E MANGA ESQUERDA) (TENTATIVA DE PEGADA)
10;1;2;(TENTATIVA DE PEGADA, GOLA DIREITA)
9;2;3;(TENTATIVA DE PEGADA, GOLA DIREITA) (ANTEROPOSTERIOR DIREITA)
8;3;4;(TENTATIVA DE PEGADA, GOLA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
8;3;4;(TENTATIVA DE PEGADA, GOLA DIREITA) (ANTEROPOSTERIOR DIREITA) (TENTATIVA DE PEGADA)
8;4;5;(TENTATIVA DE PEGADA, GOLA DIREITA) (ANTEROPOSTERIOR DIREITA) (TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA)
9;2;3;(TENTATIVA DE PEGADA, GOLA DIREITA) (TENTATIVA DE PEGADA)
8;3;4;(TENTATIVA DE PEGADA, GOLA DIREITA) (TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA)
9;2;2;(GOLA DIREITA) (ANTEROPOSTERIOR DIREITA)
8;3;3;(GOLA DIREITA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
8;3;3;(GOLA DIREITA) (ANTEROPOSTERIOR DIREITA) (TENTATIVA DE PEGADA)
8;4;4;(GOLA DIREITA) (ANTEROPOSTERIOR DIREITA) (TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA)
9;2;2;(GOLA DIREITA) (TENTATIVA DE PEGADA)
8;3;3;(GOLA DIREITA) (TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA)
8;2;2;(GOLA DIREITA E MANGA ESQUERDA) (TENTATIVA DE PEGADA)
8;3;3;(GOLA DIREITA E MANGA ESQUERDA) (TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA)
